input_1,input_2,input_3,input_4,input_5,input_6,input_7
0.3658416,0.1928304,0.6849678,0.8251061,-0.1161899,0.4709901,-0.2895997
0.3657402,0.1873775,0.6765137,0.8282684,-0.1212447,0.4669651,-0.2849817
0.365829,0.1861947,0.6749456,0.8288241,-0.1223868,0.4662256,-0.2840871
0.3659622,0.1849788,0.6734261,0.829352,-0.1235752,0.4655023,-0.2832168
0.3660924,0.1839279,0.6722224,0.8297516,-0.1246064,0.4649463,-0.2825071
0.3661512,0.1834989,0.6717357,0.8299127,-0.1250307,0.4647226,-0.2822142
0.367503,0.1771795,0.6649706,0.8320776,-0.1315167,0.4616274,-0.2779392
0.3681246,0.174946,0.662817,0.8327075,-0.1338807,0.4606936,-0.2764691
0.3684519,0.1737711,0.6617607,0.8329956,-0.1351223,0.4602493,-0.275736
0.3687998,0.1725493,0.6606799,0.8332892,-0.1364166,0.4597819,-0.2749912
0.3709779,0.1656739,0.6549573,0.8347161,-0.1437807,0.4572381,-0.2711256
0.3712295,0.164957,0.6543622,0.8348589,-0.1445615,0.4569644,-0.2707325
0.3713834,0.1645252,0.6540057,0.8349437,-0.1450326,0.4568002,-0.2704963
0.3715381,0.1640922,0.6536531,0.8350258,-0.1455046,0.4566392,-0.2702607
0.3732545,0.1592124,0.6499823,0.8357627,-0.1508031,0.4549997,-0.2678319
0.3746498,0.1552489,0.6470183,0.836271,-0.1551064,0.453705,-0.2659778
0.3747484,0.1549596,0.6468115,0.8362984,-0.1554185,0.4536223,-0.2658506
0.3750376,0.1540923,0.6462056,0.8363691,-0.1563492,0.4533893,-0.2654797
0.3754593,0.1527817,0.6453201,0.8364541,-0.1577468,0.4530575,-0.2649512
0.3756439,0.152195,0.6449318,0.8364867,-0.1583697,0.4529142,-0.2647217
0.3775348,0.1457069,0.6410659,0.8366238,-0.1650738,0.4516084,-0.2624135
0.3777253,0.1449483,0.6406654,0.8366079,-0.1658546,0.4514724,-0.2622054
0.379553,0.1359483,0.6360257,0.83655,-0.1750658,0.4493676,-0.2600087
0.3797013,0.1348783,0.6355282,0.8365325,-0.176144,0.449108,-0.2597856
0.3798696,0.1336634,0.6349792,0.8365054,-0.1773693,0.4488177,-0.2595403
0.3808143,0.1260428,0.6319679,0.8360732,-0.1850006,0.4472345,-0.2583361
0.3809109,0.1249284,0.6315796,0.8359746,-0.186098,0.4470236,-0.2582321
0.3814269,0.1157247,0.6283053,0.8350931,-0.1951147,0.4451887,-0.2575978
0.3814541,0.114919,0.6280477,0.8349944,-0.1958987,0.4450505,-0.2575616
0.3814621,0.1145981,0.6279451,0.8349544,-0.1962102,0.4449956,-0.2575491
0.3813967,0.1054597,0.6250581,0.8336994,-0.2050147,0.4433853,-0.2575337
0.3813869,0.1051416,0.6249622,0.8336503,-0.2053195,0.4433324,-0.2575409
0.3813818,0.1049818,0.6249142,0.8336255,-0.2054727,0.4433059,-0.2575447
0.3811009,0.09502198,0.6217987,0.8320644,-0.2151097,0.4415332,-0.2577692
0.381095,0.0948361,0.6217419,0.832033,-0.2152903,0.4415012,-0.2577744
0.3809356,0.08488537,0.6186344,0.8303257,-0.2250844,0.4397147,-0.2579664
0.3808878,0.07491124,0.6155664,0.8284539,-0.2350326,0.4378667,-0.258256
0.3809184,0.07286591,0.6149934,0.8280302,-0.237088,0.4375144,-0.2583332
0.3810612,0.06491732,0.6127575,0.8263324,-0.2450969,0.4360196,-0.2588224
0.3812709,0.05952598,0.6112568,0.8251345,-0.250583,0.434953,-0.2591842
0.3813116,0.05878707,0.6110572,0.824966,-0.2513388,0.4348079,-0.2592322
0.381518,0.05512888,0.6100582,0.8241252,-0.25508,0.4340593,-0.2595065
0.3815313,0.05488893,0.6099931,0.824069,-0.2553259,0.4340094,-0.2595269
0.3822375,0.04547629,0.6073811,0.8218547,-0.2650298,0.4319142,-0.2603143
0.3822863,0.04497378,0.6072441,0.8217338,-0.2655498,0.4317988,-0.2603579
0.3832239,0.03592421,0.604955,0.8194132,-0.274909,0.4297589,-0.261331
0.383253,0.03567364,0.6048962,0.8193457,-0.2751684,0.4297049,-0.2613584
0.3833426,0.03491344,0.6047194,0.81914,-0.2759552,0.4295428,-0.2614402
0.3844694,0.02607515,0.602755,0.8166624,-0.28509,0.4276589,-0.2624757
0.3846347,0.02484775,0.6025018,0.8163024,-0.2863556,0.4274065,-0.2626286
0.3850239,0.02206039,0.6019542,0.8154685,-0.2892271,0.426856,-0.262968
0.3852468,0.02050196,0.6016669,0.814991,-0.2908276,0.4265616,-0.2631614
0.3858614,0.01619649,0.6009248,0.8136322,-0.2952294,0.4257762,-0.2637355
0.3860305,0.01496367,0.6007373,0.813226,-0.2964858,0.4255759,-0.263902
0.3865619,0.010977571,0.6001734,0.811878,-0.3005277,0.4249598,-0.2644718
0.3870438,0.007193655,0.5996218,0.8105862,-0.3043492,0.424368,-0.2650153
0.3871377,0.006441267,0.5995068,0.810329,-0.3051077,0.424245,-0.2651264
0.3873192,0.004954788,0.5992787,0.8098176,-0.3066098,0.4240054,-0.2653384
0.3882741,-0.003416774,0.5979879,0.8068781,-0.3150464,0.4226839,-0.2665172
0.3884549,-0.005096372,0.5977076,0.8062853,-0.316733,0.4223988,-0.2667639
0.3888191,-0.008798269,0.5970943,0.8049574,-0.3204517,0.4218024,-0.267276
0.3892585,-0.01354627,0.5963569,0.8032029,-0.325196,0.4210826,-0.2679585
0.3894061,-0.01518969,0.5961036,0.8025874,-0.3268339,0.4208355,-0.2681977
0.3899945,-0.02239838,0.5949918,0.7998383,-0.3339923,0.4197675,-0.2692633
0.3900717,-0.02343261,0.5948427,0.7994334,-0.3350136,0.4196264,-0.2694166
0.3901922,-0.02511232,0.5946003,0.7987731,-0.3366709,0.4194017,-0.2696591
0.3907512,-0.03368113,0.5933901,0.7953294,-0.3450868,0.418295,-0.270915
0.3908076,-0.03461606,0.5932809,0.794939,-0.3459948,0.418194,-0.2710588
0.3908406,-0.03517422,0.5932182,0.7947042,-0.3465357,0.4181359,-0.2711462
0.3912894,-0.0440039,0.5923206,0.7908942,-0.3550402,0.417338,-0.2725094
0.391335,-0.04502157,0.5922402,0.7904401,-0.3560111,0.4172703,-0.2726647
0.3916698,-0.05467221,0.5918429,0.7859186,-0.365041,0.4169361,-0.2743008
0.3916776,-0.05513125,0.5918449,0.7856918,-0.3654628,0.4169417,-0.2743805
0.3916994,-0.05665315,0.59185,0.7849384,-0.3668587,0.4169598,-0.2746467
0.3917203,-0.05862097,0.5918518,0.7839599,-0.3686561,0.4169729,-0.2750145
0.3917719,-0.06510361,0.5919909,0.780668,-0.3745185,0.4171543,-0.2761797
0.3917783,-0.06569934,0.5920215,0.780358,-0.3750493,0.4171852,-0.2762886
0.3917791,-0.07507204,0.5929076,0.7752815,-0.3832339,0.4180689,-0.2780079
0.3917745,-0.07566845,0.5929906,0.7749474,-0.3837438,0.4181497,-0.2781143
0.3917655,-0.07717754,0.5932289,0.7740956,-0.3850225,0.4183703,-0.2783872
0.3917631,-0.08483033,0.5950431,0.7696009,-0.3912694,0.4198772,-0.2798671
0.3917623,-0.0851381,0.5951328,0.7694135,-0.3915138,0.4199521,-0.279928
0.3917437,-0.08975544,0.5967471,0.7664884,-0.3950723,0.4213315,-0.280879
0.3917314,-0.09212521,0.5977781,0.7649028,-0.3968147,0.4222213,-0.2814087
0.3917148,-0.09502042,0.5992068,0.7629016,-0.3988713,0.4234501,-0.2820865
0.3916784,-0.09828451,0.6011202,0.7605446,-0.401076,0.4250805,-0.2828717
0.3916094,-0.1035643,0.6050404,0.7564485,-0.404321,0.4283816,-0.284252
0.3915809,-0.1049068,0.6061986,0.7553461,-0.4050825,0.4293554,-0.2846298
0.3915772,-0.1050577,0.6063334,0.7552205,-0.4051664,0.4294691,-0.2846723
0.3915701,-0.1053594,0.6066055,0.7549687,-0.4053329,0.4296984,-0.2847571
0.3915477,-0.1062658,0.60744,0.7542058,-0.4058274,0.4304003,-0.2850139
0.3913774,-0.1117608,0.6129837,0.7494093,-0.408614,0.4350447,-0.2866283
0.3913127,-0.113504,0.6150427,0.7477804,-0.4093833,0.4367647,-0.2871689
0.391255,-0.1150753,0.6169902,0.7462823,-0.4100393,0.4383878,-0.2876562
0.3912029,-0.1164419,0.6187983,0.7449364,-0.4105663,0.4398984,-0.2880866
0.3910199,-0.1208052,0.6249581,0.7404924,-0.4120911,0.4450437,-0.2894603
0.3910133,-0.1209437,0.6251688,0.740346,-0.4121334,0.4452192,-0.2895047
0.3908062,-0.1250257,0.6317254,0.7359003,-0.4132544,0.4506645,-0.2908136
0.3907677,-0.1259336,0.6332755,0.7348827,-0.4134683,0.4519435,-0.2910979
0.3907201,-0.1269709,0.6351071,0.7336945,-0.4136898,0.4534554,-0.291429
0.3906713,-0.1279981,0.6370021,0.7324914,-0.4138773,0.4550133,-0.2917608
0.3905752,-0.1319163,0.6450591,0.727639,-0.4142921,0.4615581,-0.2930309
0.390558,-0.1338995,0.6494303,0.7250861,-0.4143968,0.4650858,-0.293633
0.3905583,-0.1340148,0.6496885,0.724937,-0.4144013,0.465293,-0.2936665
0.390561,-0.1350505,0.6520475,0.7235768,-0.4144299,0.467188,-0.2939718
0.3905722,-0.1363966,0.6552262,0.72177,-0.4144238,0.4697319,-0.294368
0.3906295,-0.1384834,0.6605848,0.7188184,-0.414259,0.4739782,-0.2950153
0.3906556,-0.1389677,0.6619428,0.7180962,-0.4141793,0.4750421,-0.2951742
0.3907101,-0.1400075,0.6650224,0.7164766,-0.4139484,0.4774551,-0.2955408
0.3908309,-0.1410189,0.6682367,0.7148422,-0.4136505,0.479939,-0.2958918
0.3911738,-0.1429959,0.6749994,0.7114843,-0.4129098,0.4851365,-0.2965423
0.3911896,-0.1430731,0.6752837,0.7113457,-0.4128741,0.4853542,-0.2965684
0.3918306,-0.1450438,0.6833167,0.7075781,-0.4117015,0.4914181,-0.2972252
0.3920143,-0.1454802,0.6852801,0.7066817,-0.4113792,0.4928842,-0.2973763
0.392337,-0.1461161,0.6882942,0.7053284,-0.4108606,0.4951226,-0.2975882
0.3924343,-0.1462806,0.6890993,0.7049725,-0.4107192,0.4957172,-0.2976366
0.393157,-0.1474685,0.6950977,0.7023216,-0.4096389,0.5001337,-0.2980036
0.3940165,-0.1486382,0.7018455,0.6994104,-0.4082921,0.5050434,-0.2984181
0.3944956,-0.1491256,0.705009,0.6980934,-0.4076253,0.5073226,-0.2985472
0.3950305,-0.1496285,0.7083687,0.6966935,-0.4069091,0.5097411,-0.2986748
0.3956677,-0.1502344,0.7125024,0.694956,-0.4060235,0.5127274,-0.2988159
0.3960733,-0.1505797,0.7150441,0.6939004,-0.4054635,0.5145553,-0.2988878
0.3961944,-0.1506797,0.7158017,0.6935852,-0.4052942,0.5151005,-0.2989103
0.3964566,-0.1508549,0.7172511,0.6929992,-0.4049607,0.5161334,-0.2989396
0.3976875,-0.1517336,0.7252155,0.6897427,-0.4030692,0.5218285,-0.2991408
0.3984031,-0.1521366,0.7297679,0.6879177,-0.4019233,0.5250561,-0.2992367
0.3991302,-0.1527232,0.7350296,0.685706,-0.4007074,0.5288414,-0.2992779
0.3993821,-0.1529322,0.7368806,0.6849212,-0.4002832,0.5301753,-0.2992822
0.4001556,-0.1536707,0.7437349,0.6819608,-0.3986886,0.5351355,-0.2993432
0.4002802,-0.153811,0.7450924,0.6813669,-0.3983671,0.5361223,-0.2993581
0.4008589,-0.1546716,0.7551233,0.6769105,-0.3958151,0.5433406,-0.2998391
0.4009518,-0.1547958,0.7575461,0.6758519,-0.3951363,0.5450588,-0.3000037
0.4009587,-0.1548251,0.7580794,0.6756128,-0.3949863,0.5454406,-0.3000457
0.4009712,-0.1548989,0.7595099,0.6749701,-0.3945803,0.5464645,-0.3001633
0.4009886,-0.1550059,0.7617898,0.6739433,-0.3939248,0.5480918,-0.3003641
0.4009749,-0.1551714,0.7651176,0.6724151,-0.392967,0.5504697,-0.3006952
0.4009348,-0.1553354,0.7716149,0.6694775,-0.3909822,0.5550744,-0.301372
0.4008638,-0.155275,0.7751547,0.6679207,-0.3897826,0.5575357,-0.3018368
0.4006544,-0.1549946,0.7814351,0.6652155,-0.3875232,0.5618126,-0.3027885
0.4006274,-0.1549558,0.7819903,0.6649796,-0.387312,0.5621836,-0.3028881
0.4004879,-0.1546806,0.7850099,0.6637274,-0.3861167,0.5641764,-0.3034538
0.4004282,-0.1545169,0.7863374,0.6632017,-0.3855617,0.5650362,-0.3037095
0.4003697,-0.1543244,0.7876492,0.6627014,-0.3849941,0.5658691,-0.3039709
0.4001563,-0.1534348,0.7925429,0.660939,-0.3827566,0.5688762,-0.3050185
0.4000339,-0.1528742,0.7951662,0.660048,-0.3815032,0.5704263,-0.3056229
0.3997808,-0.1505902,0.8036105,0.6575348,-0.3771823,0.5750936,-0.3076498
0.3997297,-0.1501027,0.8051309,0.6571148,-0.3763537,0.5759081,-0.3080382
0.3996517,-0.1492028,0.80777,0.6564175,-0.3748844,0.5773058,-0.3086998
0.3994887,-0.1469198,0.8137704,0.6549949,-0.3714087,0.5803235,-0.3102602
0.3994631,-0.1463707,0.8151144,0.6546985,-0.3706095,0.5809803,-0.3106129
0.3993646,-0.1449556,0.8185533,0.6539399,-0.3685604,0.5826433,-0.3115324
0.3992162,-0.1426922,0.8236392,0.6529183,-0.3654438,0.5850264,-0.3128777
0.3991779,-0.1422651,0.8245768,0.6527336,-0.3648646,0.5854628,-0.3131228
0.3991584,-0.1420499,0.8250466,0.6526414,-0.3645741,0.5856806,-0.3132462
0.3988986,-0.1388702,0.8316229,0.6514244,-0.3604089,0.588657,-0.3150154
0.3987529,-0.1370706,0.8351878,0.6507707,-0.3580995,0.5902481,-0.3160205
0.3985337,-0.1349087,0.8393834,0.6499956,-0.3553568,0.5921114,-0.3172241
0.3985085,-0.1345293,0.8400659,0.6498875,-0.3548956,0.5924021,-0.3174191
0.3982312,-0.1316748,0.8451776,0.6490745,-0.3514409,0.594567,-0.3188748
0.3981693,-0.1309795,0.8463366,0.6489065,-0.350626,0.5950458,-0.3192209
0.3977608,-0.1259436,0.8541345,0.6479775,-0.3449339,0.5980903,-0.3216105
0.3977103,-0.1253296,0.8550373,0.6478912,-0.3442597,0.598422,-0.3218901
0.3976718,-0.1248675,0.8557093,0.6478311,-0.3437555,0.5986647,-0.3220987
0.3970499,-0.1180485,0.8650564,0.6471938,-0.3365277,0.6018599,-0.3250435
0.3969281,-0.11643,0.8670436,0.6471261,-0.3348776,0.6024809,-0.325732
0.3967996,-0.1148765,0.8689495,0.6470416,-0.3332911,0.6030892,-0.3264008
0.3964617,-0.1094474,0.8751666,0.6469717,-0.3279147,0.6049058,-0.3286155
0.3964406,-0.1090857,0.8755588,0.646973,-0.3275626,0.6050155,-0.328762
0.3962754,-0.106273,0.8784851,0.6470085,-0.3248506,0.6058204,-0.329899
0.3962117,-0.1049189,0.8798115,0.6470528,-0.3235666,0.6061663,-0.3304382
0.3959723,-0.09910758,0.885147,0.6473314,-0.3181462,0.6074791,-0.3327369
0.3958126,-0.0954634,0.8882705,0.6476195,-0.314829,0.6081367,-0.334128
0.3957828,-0.09488977,0.8887544,0.6476663,-0.3143081,0.608234,-0.3343501
0.3957095,-0.09316958,0.8901526,0.6478317,-0.3127608,0.6084957,-0.335004
0.3954791,-0.08686415,0.8950111,0.648629,-0.3072055,0.6091803,-0.3373491
0.3954341,-0.08483198,0.8964196,0.6489826,-0.3054693,0.6092766,-0.3380706
0.3954166,-0.08428016,0.8967972,0.649084,-0.3049992,0.6092967,-0.3382642
0.3952435,-0.07482211,0.902531,0.6513982,-0.2972549,0.6089697,-0.341285
0.3951392,-0.07192587,0.9040998,0.6521055,-0.2949135,0.6088494,-0.3421792
0.3950828,-0.07013656,0.9050052,0.6525481,-0.293479,0.6087617,-0.3427242
0.3949947,-0.06750822,0.9062812,0.6531902,-0.2913782,0.6086315,-0.3435241
0.3948229,-0.06483532,0.9076025,0.653794,-0.2892262,0.6085428,-0.3443506
0.3946637,-0.06262409,0.9086011,0.6542895,-0.2874528,0.6084581,-0.3450428
0.3944635,-0.0594865,0.909841,0.6549891,-0.2849504,0.6083121,-0.3460475
0.3944519,-0.05931263,0.9099063,0.6550252,-0.2848117,0.6083062,-0.3461037
0.3941565,-0.05486751,0.9114782,0.6558888,-0.281259,0.6082154,-0.3475303
0.3934006,-0.04709183,0.9139048,0.6571276,-0.2749784,0.6082216,-0.3501949
0.3931536,-0.04490353,0.9144625,0.6575044,-0.2732281,0.6081785,-0.3509319
0.3928612,-0.04249906,0.9150249,0.657943,-0.2713102,0.6080943,-0.351743
0.3919375,-0.03488708,0.9164336,0.6595335,-0.2653677,0.6076412,-0.354073
0.3918776,-0.03438388,0.9165057,0.6596504,-0.2649802,0.6075974,-0.3542205
0.3915442,-0.03164451,0.9168815,0.6602922,-0.2628689,0.6073391,-0.3550397
0.390781,-0.02495038,0.9177176,0.6618959,-0.2576958,0.6065893,-0.357122
0.3903054,-0.02144226,0.9181723,0.6627045,-0.2549614,0.6061979,-0.358248
0.3893999,-0.01497768,0.9189733,0.6641906,-0.2499145,0.6054398,-0.360328
0.3889196,-0.01148601,0.9193714,0.6650036,-0.2471923,0.6049989,-0.3614449
0.3885446,-0.008573407,0.9196704,0.6656984,-0.2449408,0.6046197,-0.3623322
0.3880717,-0.004820323,0.9200368,0.6665974,-0.2420481,0.6041234,-0.3634491
0.3873935,0.000663777,0.9204909,0.6679461,-0.2378482,0.6033587,-0.3650127
0.3870187,0.004497348,0.9207201,0.6689413,-0.2349583,0.602779,-0.3660181
0.3869654,0.005078683,0.9207506,0.6690945,-0.2345214,0.6026871,-0.3661694
0.3860204,0.01517007,0.921202,0.671756,-0.2268834,0.6009062,-0.3690243
0.3857644,0.01765345,0.9213015,0.6724028,-0.2249757,0.6004112,-0.3698191
0.3852291,0.02515958,0.9213859,0.6744969,-0.219271,0.5986832,-0.3722258
0.3851233,0.02695623,0.9213785,0.675012,-0.2179205,0.5982548,-0.3727739
0.3849983,0.02986431,0.921321,0.6758724,-0.2157586,0.5975401,-0.3736176
0.3849694,0.0309929,0.921282,0.6762166,-0.2149279,0.5972516,-0.3739348
0.384868,0.03493277,0.9211332,0.6774164,-0.2120376,0.5962501,-0.3750095
0.3848602,0.0351702,0.9211247,0.6774878,-0.2118631,0.5961905,-0.375074
0.3846843,0.03998471,0.9209374,0.6789375,-0.2083344,0.5949891,-0.3763355
0.384549,0.04470117,0.9206841,0.6803891,-0.2049213,0.5938069,-0.377453
0.3845414,0.04517098,0.920654,0.6805365,-0.2045856,0.5936896,-0.3775538
0.3844182,0.05507732,0.9199261,0.6836149,-0.1976358,0.5914301,-0.3792374
0.3844145,0.0589879,0.9195564,0.6848391,-0.1949518,0.5905846,-0.3797347
0.3844103,0.05971625,0.9194855,0.6850661,-0.1944535,0.5904311,-0.3798191
0.384403,0.06508993,0.9189175,0.6867755,-0.1908151,0.5892997,-0.3803346
0.3843371,0.0737598,0.9179616,0.6895483,-0.1849727,0.587474,-0.3810278
0.3842879,0.07514245,0.9178196,0.6899625,-0.1840254,0.5871985,-0.3811613
0.3836577,0.085077,0.9168887,0.6928498,-0.1771188,0.5852327,-0.3822181
0.3835388,0.0862803,0.916792,0.6931914,-0.17627,0.5849953,-0.3823547
0.383348,0.08818012,0.9166336,0.6937313,-0.1749263,0.5846111,-0.3825797
0.3828465,0.09284342,0.9162341,0.6950453,-0.1716183,0.5836662,-0.3831355
0.3825966,0.09505661,0.9160365,0.6956702,-0.1700474,0.5832111,-0.3833944
0.3816786,0.1021754,0.9154381,0.6976229,-0.1649527,0.5817616,-0.384273
0.3811803,0.1051265,0.915234,0.698382,-0.1627941,0.5811836,-0.3846898
0.3807734,0.1074268,0.9150671,0.6989744,-0.1611057,0.5807246,-0.3850178
0.3805915,0.1084188,0.9149971,0.6992266,-0.1603749,0.5805283,-0.3851604
0.3792785,0.1151428,0.9145476,0.7008957,-0.1553975,0.5792129,-0.3861464
0.379171,0.1157083,0.9145052,0.7010373,-0.1549805,0.5790995,-0.3862271
0.377377,0.1250218,0.9135964,0.7034738,-0.148128,0.5770874,-0.3874953
0.3764785,0.1293738,0.9130493,0.7046648,-0.1449182,0.5760719,-0.388056
0.3762384,0.130651,0.9128556,0.7050354,-0.1439865,0.575751,-0.3882061
0.3756878,0.1336739,0.9123506,0.7059374,-0.1417945,0.5749646,-0.3885387
0.3754022,0.1351306,0.9121014,0.7063724,-0.1407325,0.5745804,-0.3887024
0.3749947,0.1372366,0.9117032,0.7070235,-0.1392023,0.5740029,-0.3889229
0.3738541,0.1431024,0.9104051,0.7089418,-0.1349556,0.5722741,-0.3894748
0.3734636,0.1450518,0.9099302,0.7096011,-0.1335461,0.571675,-0.3896395
0.3716457,0.1551371,0.9065656,0.7135748,-0.1263933,0.5680039,-0.3901371
0.3712681,0.1572469,0.9056492,0.7145351,-0.1249163,0.5671031,-0.3901666
0.3710701,0.1583195,0.9051684,0.7150303,-0.1241638,0.5666372,-0.3901759
0.3709851,0.1587795,0.9049585,0.7152451,-0.1238418,0.5664351,-0.3901778
0.37046,0.1619156,0.9034011,0.7167904,-0.1216769,0.5649913,-0.3901164
0.3700371,0.1651333,0.9015262,0.7185539,-0.1195181,0.5633408,-0.3899265
0.3692919,0.1720237,0.8970969,0.7225696,-0.1149827,0.5595681,-0.3893009
0.3690107,0.1750181,0.8949717,0.7244263,-0.1130387,0.5578253,-0.3889209
0.3689169,0.1760279,0.8942366,0.7250612,-0.1123843,0.5572281,-0.3887832
0.3687317,0.1795913,0.8914128,0.7274391,-0.110143,0.5549928,-0.38818
0.3683549,0.1851195,0.8869308,0.7310536,-0.1066137,0.5515665,-0.3872573
0.3682262,0.1874562,0.8849342,0.7326026,-0.105134,0.5500951,-0.3868275
0.3682092,0.1877412,0.8846853,0.7327935,-0.1049527,0.5499128,-0.3867742
0.3679812,0.1910175,0.8817219,0.7350631,-0.1028607,0.5477434,-0.3861071
0.3676827,0.1949925,0.877972,0.7379596,-0.10033563,0.5449713,-0.3851682
0.367671,0.1951359,0.8778308,0.7380674,-0.10024451,0.5448682,-0.3851311
0.3676248,0.1957056,0.8772608,0.7385012,-0.09988235,0.5444542,-0.3849788
0.3674579,0.1979093,0.8749156,0.7402653,-0.0984943,0.5427709,-0.3843252
0.3667851,0.2033064,0.8689188,0.7446809,-0.09499718,0.5385248,-0.3826443
0.3667247,0.203718,0.8684549,0.7450187,-0.09472693,0.5381986,-0.3825126
0.3665159,0.2051234,0.8668523,0.7461786,-0.09380121,0.5370768,-0.3820561
0.3662723,0.2068152,0.8648606,0.7476115,-0.09268949,0.5356883,-0.3814757
0.3661261,0.2077504,0.863749,0.7484066,-0.09207063,0.5349164,-0.3811493
0.3649914,0.213765,0.8562561,0.7536588,-0.08801023,0.5298063,-0.37889
0.364828,0.2147212,0.8549473,0.7545521,-0.08737296,0.528936,-0.3784751
0.3647699,0.2150819,0.8544488,0.7548914,-0.08713416,0.5286055,-0.3783152
0.3647498,0.2152021,0.8542832,0.755004,-0.08705424,0.5284957,-0.3782623
0.3641228,0.2182777,0.8500825,0.7578068,-0.08494861,0.5257514,-0.3769587
0.3639547,0.2191907,0.8487681,0.7586678,-0.08432995,0.5249076,-0.3765417
0.3635545,0.2216878,0.8449589,0.7611501,-0.08267296,0.522477,-0.3752775
0.3634835,0.2222002,0.8441286,0.7616886,-0.08233788,0.5219494,-0.374993
0.3630254,0.2251136,0.8392386,0.7648699,-0.08042354,0.5188242,-0.3732655
0.3629849,0.2253294,0.8388774,0.7651049,-0.08027869,0.5185926,-0.3731371
0.3626069,0.2276076,0.8349527,0.7676638,-0.07877244,0.5160652,-0.3717038
0.362462,0.2285606,0.8332331,0.7687843,-0.07815076,0.5149601,-0.3710513
0.362087,0.2324839,0.8249752,0.7740715,-0.07572626,0.5097327,-0.3677648
0.3620593,0.2331836,0.8233274,0.775099,-0.0753124,0.5087101,-0.3671011
0.3620378,0.2337179,0.8220204,0.7759055,-0.07499677,0.5079087,-0.3665718
0.3620031,0.2350443,0.8185899,0.7780037,-0.07422533,0.5058154,-0.3651726
0.3619915,0.2352487,0.8180281,0.7783429,-0.07410461,0.5054764,-0.3649438
0.3619692,0.2355778,0.8170937,0.7789038,-0.07390834,0.5049166,-0.3645621
0.3619445,0.2362873,0.8149638,0.7801794,-0.07349887,0.5036411,-0.36368
0.3618472,0.2386846,0.8065072,0.7850534,-0.07213761,0.498732,-0.3602127
0.3618104,0.2390789,0.8048128,0.785967,-0.07190304,0.4978092,-0.3595438
0.361727,0.2401569,0.7994708,0.7887694,-0.07129049,0.4949597,-0.3574562
0.3616294,0.2408823,0.7949413,0.7910537,-0.07087051,0.4926184,-0.3557217
0.3615908,0.2411815,0.7929803,0.7920324,-0.07069896,0.4916047,-0.3549805
0.3614232,0.2420879,0.7867331,0.795085,-0.07014237,0.4884195,-0.3526559
0.3613486,0.2423106,0.7848095,0.7960071,-0.06999621,0.4874552,-0.351938
0.3612423,0.2427401,0.7798368,0.7984183,-0.06976537,0.4849214,-0.3500172
0.3611982,0.2429037,0.7748904,0.8008047,-0.06975243,0.4824,-0.3480467
0.3611222,0.2426905,0.7675942,0.8043669,-0.0700743,0.4786491,-0.3449322
0.3610613,0.2425915,0.7662901,0.8050067,-0.07015899,0.4779744,-0.3443576
0.3609899,0.2424891,0.764979,0.8056534,-0.07024073,0.4772915,-0.3437752
0.360765,0.2421559,0.7605467,0.8078737,-0.07052243,0.4749269,-0.3417762
0.3603841,0.2417047,0.7548246,0.8107377,-0.07086176,0.4718543,-0.3391699
0.3598991,0.2406799,0.7461825,0.8150795,-0.07167709,0.4671354,-0.3351005
0.3598768,0.240628,0.7457953,0.8152734,-0.07171741,0.4669224,-0.3349171
0.3598209,0.2405013,0.744813,0.8157656,-0.07181684,0.4663801,-0.3344521
0.3596621,0.2401738,0.7422817,0.8170234,-0.07206929,0.4649855,-0.3332671
0.3590514,0.2390669,0.7348123,0.820689,-0.07284413,0.4609017,-0.3297466
0.3585604,0.2370012,0.7256182,0.8250726,-0.07445837,0.4559385,-0.3253169
0.3585296,0.2367771,0.724821,0.8254449,-0.07463823,0.4555113,-0.3249294
0.3584906,0.2364843,0.7238417,0.825897,-0.07487328,0.4549907,-0.3244553
0.3584671,0.2363021,0.7232594,0.8261642,-0.07501958,0.4546827,-0.3241729
0.358398,0.2349321,0.7190601,0.8280916,-0.07615988,0.4524474,-0.3221105
0.3583984,0.2333496,0.7148878,0.8299686,-0.07749898,0.4502497,-0.3200332
0.358769,0.2283727,0.704878,0.8342643,-0.08185292,0.4450827,-0.3149666
0.35878,0.2282586,0.7046764,0.8343477,-0.08195401,0.4449808,-0.3148635
0.3588872,0.2272672,0.7029445,0.8350657,-0.08283723,0.4441009,-0.3139702
0.3591384,0.2249954,0.6994403,0.8364688,-0.08486578,0.4423749,-0.3121252
0.3591651,0.2247576,0.6990981,0.8366029,-0.08507839,0.4422107,-0.3119403
0.3596409,0.2217793,0.6949062,0.8382354,-0.08782932,0.4401839,-0.3096537
0.3608193,0.2149691,0.6870989,0.8410378,-0.09416113,0.4365076,-0.3053685
0.3609523,0.2142374,0.6863397,0.8412958,-0.09484612,0.4361486,-0.3049588
0.361006,0.2139436,0.6860368,0.8413985,-0.0951217,0.4360047,-0.3047955
0.3611944,0.2129069,0.6849759,0.8417558,-0.09609394,0.4355007,-0.3042243
0.3614074,0.2117033,0.6837849,0.8421466,-0.09722235,0.4349427,-0.3035811
0.362547,0.2049702,0.677797,0.8439575,-0.1035416,0.4322207,-0.3003326
0.3628321,0.2034121,0.6763782,0.8443847,-0.1050318,0.4315632,-0.299559
0.3631228,0.2018421,0.6749554,0.8448075,-0.1065394,0.4308998,-0.2987887
